Title,ratings,total_reviews,buying_history,alinknormal_URL,Price,Image,product_text,Found_Keywords,Sustainability_Score,Sustainability_Evidence_Level,Product_Type,Sustainability_Category
"21 Pack Reusable Storage Bags BPA Free, Leak-proof Freezer Bags (7 Reusable Gallon Bags + 7 Reusable Sandwich Bags + 7 Reusable Snack Bags) Lunch Bags Washable Eco-Friendly for food",4.6,2316,50+ bought in past month,https://www.amazon.com/KITHELP-Reusable-Leak-proof-Sandwich-Eco-Friendly/dp/B088GP2W83/ref=sr_1_11?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-11,22.99,https://m.media-amazon.com/images/I/81gyeg85VFL._AC_UL320_.jpg,"21 pack reusable storage bags bpa free, leak-proof freezer bags (7 reusable gallon bags + 7 reusable sandwich bags + 7 reusable snack bags) lunch bags washable eco-friendly for food","['reusable', 'eco-friendly', 'washable']",6,Strong,Likely Product,Sustainable
Swedish Dish Cloths - 10 Pack Reusable Kitchen Dishcloths - Ultra Absorbent Dish Towels for Washing Dishes - Cellulose Sponge Cloth Cleaning Rag - Assorted,4.6,2309,4K+ bought in past month,https://www.amazon.com/MoLKENE-Swedish-Dish-Cloths-Dishcloths/dp/B0B9S9SJQB/ref=sr_1_12?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-12,12.99,https://m.media-amazon.com/images/I/81ca6uH9vqL._AC_UL320_.jpg,swedish dish cloths - 10 pack reusable kitchen dishcloths - ultra absorbent dish towels for washing dishes - cellulose sponge cloth cleaning rag - assorted,['reusable'],3,Moderate,Likely Product,Potentially Sustainable
"Candle by the Hour 80-Hour Vertical Candle, Eco-friendly Natural Beeswax with Cotton Wick",4.4,4751,900+ bought in past month,https://www.amazon.com/Candle-Hour-80-Hour-Vertical-Eco-friendly/dp/B000LWRZNM/ref=sr_1_13?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-13,12.99,https://m.media-amazon.com/images/I/61oLZdAzliL._AC_UL320_.jpg,"candle by the hour 80-hour vertical candle, eco-friendly natural beeswax with cotton wick","['eco-friendly', 'natural']",3,Moderate,Likely Product,Potentially Sustainable
"Kitsch Spray Bottle for Hair - Continuous Water Mister with Ultra Fine Mist for Hairstyling, Barbers, Salons, Cleaning, Plants, Versatile Spray Bottles - Made from Recycled Plastic - Terracotta, 5 oz",4.1,3651,20K+ bought in past month,https://www.amazon.com/Kitsch-Spray-Bottle-Hair-Hairstyling/dp/B0CVZWMD34/ref=sr_1_14?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-14,8.99,https://m.media-amazon.com/images/I/51u3yqZIjWL._AC_UL320_.jpg,"kitsch spray bottle for hair - continuous water mister with ultra fine mist for hairstyling, barbers, salons, cleaning, plants, versatile spray bottles - made from recycled plastic - terracotta, 5 oz",[],0,Low,Likely Product,Not Sustainable
"Bamboo Cutting Board, Durable Wood Cutting Boards for Kitchen with Deep Juice Grooves & Built-in Handles, Ideal Charcuterie & Chopping for Meat, Vegetables - Perfect Kitchen Gift for Home Cooks",4.5,670,10K+ bought in past month,https://www.amazon.com/Cutting-Durable-Charcuterie-Chopping-Vegetables/dp/B0D7M8QB9Y/ref=sr_1_15?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-15,39.95,https://m.media-amazon.com/images/I/81rF0i715fL._AC_UL320_.jpg,"bamboo cutting board, durable wood cutting boards for kitchen with deep juice grooves & built-in handles, ideal charcuterie & chopping for meat, vegetables - perfect kitchen gift for home cooks",['bamboo'],1,Low,Likely Product,Not Sustainable
"6 Layer Fleece Duster Refills for Swiffer Hand Duster, Zero Waste, Reusable and Washable Replacement Dusters for Cleaning Ceiling Fan Hardwoods (6 Pack-Multicolour-A)",4.5,161,50+ bought in past month,https://www.amazon.com/Reusable-Washable-Replacement-Hardwoods-Pack-Multicolour/dp/B0CMLNRVT3/ref=sr_1_16?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-16,13.99,https://m.media-amazon.com/images/I/71et3onJIqL._AC_UL320_.jpg,"6 layer fleece duster refills for swiffer hand duster, zero waste, reusable and washable replacement dusters for cleaning ceiling fan hardwoods (6 pack-multicolour-a)","['zero waste', 'reusable', 'washable']",7,Strong,Likely Product,Sustainable
Stardrops – The Pink Stuff – Miracle Microfibre Cloth Collection 3 Pack,4.7,330,2K+ bought in past month,https://www.amazon.com/Stardrops-Stuff-Miracle-Microfibre-Collection/dp/B0D4VYBBBL/ref=sr_1_17?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-17,13.99,https://m.media-amazon.com/images/I/915qKdwqjKL._AC_UL320_.jpg,stardrops – the pink stuff – miracle microfibre cloth collection 3 pack,[],0,Low,Likely Product,Not Sustainable
"Bamboo Facial Tissues - 12 Boxes of Eco-Friendly, 3-Ply Hypoallergenic Tissues, 90 Sheets per Box, FSC Certified, Plastic-Free Packaging, Soft & Gentle for Home Use",4.2,380,1K+ bought in past month,https://www.amazon.com/Bamboo-Facial-Tissues-Cloud-Paper/dp/B0B8F2N3ZR/ref=sr_1_18?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-18,39.99,https://m.media-amazon.com/images/I/81IgJVlQomL._AC_UL320_.jpg,"bamboo facial tissues - 12 boxes of eco-friendly, 3-ply hypoallergenic tissues, 90 sheets per box, fsc certified, plastic-free packaging, soft & gentle for home use","['plastic-free', 'eco-friendly', 'fsc certified', 'bamboo']",8,Strong,Likely Product,Sustainable
"Biodegradable Silk Dental Floss with Refillable Glass Container, Compostable 3-Pack, Natural Silk Spool Eco-Friendly Zero Waste Oral Care, Mint Flavored",4.2,37,50+ bought in past month,https://www.amazon.com/Biodegradable-Refillable-Container-Compostable-Eco-Friendly/dp/B0DDZRY34Y/ref=sr_1_19?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-19,9.99,https://m.media-amazon.com/images/I/818hNAf0RkL._AC_UL320_.jpg,"biodegradable silk dental floss with refillable glass container, compostable 3-pack, natural silk spool eco-friendly zero waste oral care, mint flavored","['biodegradable', 'compostable', 'zero waste', 'eco-friendly', 'natural']",12,Strong,Likely Product,Sustainable
"Bee's Wrap Reusable Vegan Alternative to Beeswax Food Wraps, Made in the USA, Eco Friendly Food Wraps, Sustainable Organic Cotton Wraps, Assorted 3 Pack (S, M, L), Vegan",4.5,11704,300+ bought in past month,https://www.amazon.com/Bees-Wrap-Eco-Friendly-Sustainable-Alternative/dp/B08TJ31PRT/ref=sr_1_20?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-20,17.99,https://m.media-amazon.com/images/I/81u0TybCX9L._AC_UL320_.jpg,"bee's wrap reusable vegan alternative to beeswax food wraps, made in the usa, eco friendly food wraps, sustainable organic cotton wraps, assorted 3 pack (s, m, l), vegan","['reusable', 'sustainable', 'eco friendly', 'organic', 'vegan']",10,Strong,Likely Product,Sustainable
Activated Charcoal Odor Absorber 10x3.5oz w Hooks. Nature Fresh Bamboo Charcoal Air Purifying Bag Home Closet Air Freshener Deodorizer Odor Eliminator,4.2,15053,6K+ bought in past month,https://www.amazon.com/Charcoal-Purifying-Activated-Deodorizer-Eliminator/dp/B08DSYZGVB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-25,18.99,https://m.media-amazon.com/images/I/91t-mjagViL._AC_UL320_.jpg,activated charcoal odor absorber 10x3.5oz w hooks. nature fresh bamboo charcoal air purifying bag home closet air freshener deodorizer odor eliminator,['bamboo'],1,Low,Likely Product,Not Sustainable
"Bamboo Cutting Board Set - 3 Piece Reversible Wood Cutting Boards for Kitchen, Meal Prep & Serving, Chopping Meat, Vegetables, Fruit, Cheese, Charcuterie - Assorted Sizes",4.4,57,300+ bought in past month,https://www.amazon.com/Wood-Cutting-Boards-Kitchen-Charcuterie/dp/B0D3MDCWF5/ref=sr_1_26?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-26,14.99,https://m.media-amazon.com/images/I/810tdtZtq5L._AC_UL320_.jpg,"bamboo cutting board set - 3 piece reversible wood cutting boards for kitchen, meal prep & serving, chopping meat, vegetables, fruit, cheese, charcuterie - assorted sizes",['bamboo'],1,Low,Likely Product,Not Sustainable
"FIXSMITH Microfiber Cleaning Cloth, 50 Pack Cleaning Rags, Cleaning Towels for Housekeeping, Kitchen, Car, Lint-Free, Reusable Shop Towels with 5 Colors (Green/Blue/Yellow/Orange/Pink), 12""X12""",4.5,16208,200+ bought in past month,https://www.amazon.com/FIXSMITH-Microfiber-Cleaning-Housekeeping-Lint-Free/dp/B0CXHX237G/ref=sr_1_27?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-27,18.99,https://m.media-amazon.com/images/I/91cjiqwssIL._AC_UL320_.jpg,"fixsmith microfiber cleaning cloth, 50 pack cleaning rags, cleaning towels for housekeeping, kitchen, car, lint-free, reusable shop towels with 5 colors (green/blue/yellow/orange/pink), 12""x12""",['reusable'],3,Moderate,Likely Product,Potentially Sustainable
"2025 Upgraded Ultrasonic Repeller & Insect Indoor Repeller,Ultrasonic and Repellent for Roach,Rodent,Mouse,Bugs,Mosquito,Mice,Spider,Ant,3 Mode Switching,6 Packs",4.0,6805,10K+ bought in past month,https://www.amazon.com/Upgraded-Ultrasonic-Repellent-Electronic-Switching/dp/B0C52Z94TC/ref=sr_1_28?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-28,23.99,https://m.media-amazon.com/images/I/71+awX7qTeL._AC_UL320_.jpg,"2025 upgraded ultrasonic repeller & insect indoor repeller,ultrasonic and repellent for roach,rodent,mouse,bugs,mosquito,mice,spider,ant,3 mode switching,6 packs",[],0,Low,Likely Product,Not Sustainable
100% Certified Home Compostable Dog Poop Bags - 10% to Charity - ASTM D6400 & EN 13432 Compliant - 240 x Plant Based Compostable Poop Bags (16 Rolls),4.8,6465,8K+ bought in past month,https://www.amazon.com/Compostable-Biodegradable-Dog-Poop-Bags/dp/B08GKBWFGZ/ref=sr_1_33?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-33,23.99,https://m.media-amazon.com/images/I/81tojHkX5TL._AC_UL320_.jpg,100% certified home compostable dog poop bags - 10% to charity - astm d6400 & en 13432 compliant - 240 x plant based compostable poop bags (16 rolls),"['compostable', 'plant based']",5,Moderate,Likely Product,Potentially Sustainable
"Bee’s Wrap Reusable, Eco Friendly Beeswax Food Wraps, Organic Cotton Food Storage, Assorted Pack of 3 (S, M, L) - Sustainable, Durable, Washable",4.7,91,50+ bought in past month,https://www.amazon.com/ClinkinOn-Reusable-Friendly-Sustainable-Containers/dp/B0CW6KK69J/ref=sr_1_34?dib=eyJ2IjoiMSJ9.F8hMRDQGLTNnJld1eHE6MdYJSCQqbvu6_mb5vK62tS_GYGF_uDGYBuU7d86CRm-ghR0-eiigtWB6jxCjFGi-Of3VZvSmNrsT4SdkmKOZVk03Tv5gOOthIjpOERm_ssk60RmK1KzYiWBlUTVk5sjk0XAZmQXB2QCqnsDikOuz5Y4ksbqGkT1jYobI2USxAo_PkhwiSQoZTcssaOdM52XDR-uejCjAOKeDXhtjTiqaRsz_t550HvZx-57FbzBqSj1mywJXYFeJA-w_ppYrDl1M7rV29or67f27LUEz3lKO2XjH-RsK36-trcRpAToo3ERaElpXzsPbFbfn7_KeiynXpz1TvqVMYrp5Zk-RlncGtVc2P59Re0cZUijW-TIo7uY-TQuU3dDm92QO1VlOYcVKm3BD5qoWCjXF5bVDPrYuf6TSEs2zwqgEzjE8QyB9pKng.hPglgJ-D6mYAwa64aLfUngEd7Cjio8hsHE5VxgP-pe4&dib_tag=se&keywords=eco+friendly+home+products&qid=1741331887&sr=8-34,14.99,https://m.media-amazon.com/images/I/71oU9mAEMzL._AC_UL320_.jpg,"bee’s wrap reusable, eco friendly beeswax food wraps, organic cotton food storage, assorted pack of 3 (s, m, l) - sustainable, durable, washable","['reusable', 'sustainable', 'eco friendly', 'organic', 'washable']",10,Strong,Likely Product,Sustainable
